time_window,source_node,route_id,packets_sent,packets_lost,loss_rate,utilization,traffic_rate_kbps
54,5,route_5_to_9,244,18,0.0737705,0.0821402,800
54,6,route_6_to_9,254,196,0.771654,0.0855066,800
54,7,route_7_to_9,264,261,0.988636,0.088873,800
54,8,route_8_to_9,274,44,0.160584,0.0922394,800
55,0,route_0_to_9,293,276,0.94198,0.0986355,800
55,1,route_1_to_9,283,147,0.519435,0.0952691,800
55,5,route_5_to_9,57,0,0,0.00087808,800
55,2,route_2_to_9,273,260,0.952381,0.0919027,800
55,8,route_8_to_9,86,2,0.0232558,0.00135424,800
55,3,route_3_to_9,263,256,0.973384,0.0885363,800
55,4,route_4_to_9,254,74,0.291339,0.0855066,800
55,5,route_5_to_9,244,25,0.102459,0.0821402,800
55,6,route_6_to_9,234,80,0.34188,0.0787738,800
55,7,route_7_to_9,224,185,0.825893,0.0754074,800
55,8,route_8_to_9,215,34,0.15814,0.0723776,800
56,0,route_0_to_9,195,171,0.876923,0.0656448,800
56,1,route_1_to_9,205,67,0.326829,0.0690112,800
56,5,route_5_to_9,106,0,0,0.00161792,800
56,2,route_2_to_9,215,134,0.623256,0.0723776,800
56,8,route_8_to_9,68,1,0.0147059,0.00108288,800
56,3,route_3_to_9,225,212,0.942222,0.075744,800
56,4,route_4_to_9,234,87,0.371795,0.0787738,800
56,5,route_5_to_9,244,29,0.118852,0.0821402,800
56,6,route_6_to_9,254,110,0.433071,0.0855066,800
56,7,route_7_to_9,264,227,0.859848,0.088873,800
56,8,route_8_to_9,273,45,0.164835,0.0919027,800
57,0,route_0_to_9,293,239,0.8157,0.0986355,800
57,1,route_1_to_9,283,85,0.300353,0.0952691,800
57,5,route_5_to_9,103,6,0.0582524,0.00159744,800
57,2,route_2_to_9,273,194,0.710623,0.0919027,800
57,8,route_8_to_9,50,1,0.02,0.0008192,800
57,3,route_3_to_9,264,211,0.799242,0.088873,800
57,4,route_4_to_9,254,51,0.200787,0.0855066,800
57,5,route_5_to_9,244,23,0.0942623,0.0821402,800
57,6,route_6_to_9,234,89,0.380342,0.0787738,800
57,7,route_7_to_9,225,204,0.906667,0.075744,800
57,8,route_8_to_9,215,17,0.0790698,0.0723776,800
58,0,route_0_to_9,195,88,0.451282,0.0656448,800
58,1,route_1_to_9,205,122,0.595122,0.0690112,800
58,5,route_5_to_9,80,1,0.0125,0.00124672,800
58,2,route_2_to_9,215,162,0.753488,0.0723776,800
58,8,route_8_to_9,62,0,0,0.00104448,800
58,3,route_3_to_9,224,222,0.991071,0.0754074,800
58,4,route_4_to_9,234,78,0.333333,0.0787738,800
58,5,route_5_to_9,244,24,0.0983607,0.0821402,800
58,6,route_6_to_9,254,69,0.271654,0.0855066,800
58,7,route_7_to_9,263,249,0.946768,0.0885363,800
58,8,route_8_to_9,273,57,0.208791,0.0919027,800
59,0,route_0_to_9,293,255,0.870307,0.0986355,500
59,1,route_1_to_9,284,143,0.503521,0.0956058,500
59,5,route_5_to_9,109,0,0,0.00166912,500
59,2,route_2_to_9,274,156,0.569343,0.0922394,500
59,8,route_8_to_9,56,3,0.0535714,0.00091904,500
59,3,route_3_to_9,264,223,0.844697,0.088873,500
59,4,route_4_to_9,254,109,0.429134,0.0855066,500
59,5,route_5_to_9,244,15,0.0614754,0.0821402,500
59,6,route_6_to_9,235,105,0.446809,0.0791104,500
59,7,route_7_to_9,225,197,0.875556,0.075744,500
59,8,route_8_to_9,215,36,0.167442,0.0723776,500
60,0,route_0_to_9,122,63,0.516393,0.0410701,500
60,1,route_1_to_9,128,101,0.789062,0.0430899,500
60,5,route_5_to_9,144,0,0,0.00221952,500
60,2,route_2_to_9,134,127,0.947761,0.0451098,500
60,8,route_8_to_9,81,3,0.037037,0.00128,500
60,3,route_3_to_9,141,134,0.950355,0.0474662,500
60,4,route_4_to_9,147,42,0.285714,0.0494861,500
60,5,route_5_to_9,153,5,0.0326797,0.0515059,500
60,6,route_6_to_9,159,92,0.578616,0.0535258,500
60,7,route_7_to_9,165,112,0.678788,0.0555456,500
60,8,route_8_to_9,171,36,0.210526,0.0575654,500
61,0,route_0_to_9,183,172,0.939891,0.0616051,500
61,1,route_1_to_9,177,68,0.384181,0.0595853,500
61,5,route_5_to_9,135,2,0.0148148,0.00209664,500
61,2,route_2_to_9,170,100,0.588235,0.0572288,500
61,8,route_8_to_9,75,2,0.0266667,0.00122112,500
61,3,route_3_to_9,164,105,0.640244,0.055209,500
61,4,route_4_to_9,158,37,0.234177,0.0531891,500
61,5,route_5_to_9,152,10,0.0657895,0.0511693,500
61,6,route_6_to_9,146,41,0.280822,0.0491494,500
61,7,route_7_to_9,140,100,0.714286,0.0471296,500
61,8,route_8_to_9,134,19,0.141791,0.0451098,500
62,0,route_0_to_9,122,65,0.532787,0.0410701,500
62,1,route_1_to_9,128,73,0.570312,0.0430899,500
62,5,route_5_to_9,80,1,0.0125,0.00122624,500
62,2,route_2_to_9,135,107,0.792593,0.0454464,500
62,8,route_8_to_9,86,1,0.0116279,0.00140288,500
62,3,route_3_to_9,141,138,0.978723,0.0474662,500
62,4,route_4_to_9,147,39,0.265306,0.0494861,500
62,5,route_5_to_9,153,10,0.0653595,0.0515059,500
62,6,route_6_to_9,159,45,0.283019,0.0535258,500
62,7,route_7_to_9,165,121,0.733333,0.0555456,500
62,8,route_8_to_9,171,18,0.105263,0.0575654,500
63,0,route_0_to_9,183,79,0.431694,0.0616051,500
63,1,route_1_to_9,177,76,0.429379,0.0595853,500
63,5,route_5_to_9,135,2,0.0148148,0.00207104,500
63,2,route_2_to_9,171,128,0.748538,0.0575654,500
63,8,route_8_to_9,104,0,0,0.00165632,500
63,3,route_3_to_9,165,165,1,0.0555456,500
63,4,route_4_to_9,158,25,0.158228,0.0531891,500
63,5,route_5_to_9,152,4,0.0263158,0.0511693,500
63,6,route_6_to_9,146,37,0.253425,0.0491494,500
63,7,route_7_to_9,140,77,0.55,0.0471296,500
63,8,route_8_to_9,134,9,0.0671642,0.0451098,500
64,0,route_0_to_9,122,81,0.663934,0.0410701,500
64,1,route_1_to_9,128,6,0.046875,0.0430899,500
64,5,route_5_to_9,142,1,0.00704225,0.002176,500
64,2,route_2_to_9,134,54,0.402985,0.0451098,500
64,8,route_8_to_9,50,1,0.02,0.00077568,500
64,3,route_3_to_9,140,94,0.671429,0.0471296,500
64,4,route_4_to_9,147,46,0.312925,0.0494861,500
64,5,route_5_to_9,153,9,0.0588235,0.0515059,500
64,6,route_6_to_9,159,64,0.402516,0.0535258,500
64,7,route_7_to_9,165,92,0.557576,0.0555456,500
64,8,route_8_to_9,171,22,0.128655,0.0575654,500
65,0,route_0_to_9,183,64,0.349727,0.0616051,500
65,1,route_1_to_9,177,67,0.378531,0.0595853,500
65,5,route_5_to_9,200,0,0,0.00308224,500
65,2,route_2_to_9,171,85,0.497076,0.0575654,500
65,8,route_8_to_9,51,2,0.0392157,0.0007936,500
65,3,route_3_to_9,165,120,0.727273,0.0555456,500
65,4,route_4_to_9,159,16,0.100629,0.0535258,500
65,5,route_5_to_9,153,4,0.0261438,0.0515059,500
65,6,route_6_to_9,146,28,0.191781,0.0491494,500
65,7,route_7_to_9,140,41,0.292857,0.0471296,500
65,8,route_8_to_9,134,10,0.0746269,0.0451098,500
66,0,route_0_to_9,122,10,0.0819672,0.0410701,500
66,1,route_1_to_9,128,14,0.109375,0.0430899,500
66,5,route_5_to_9,140,1,0.00714286,0.00216064,500
66,2,route_2_to_9,134,38,0.283582,0.0451098,500
66,8,route_8_to_9,62,2,0.0322581,0.00099072,500
66,3,route_3_to_9,140,100,0.714286,0.0471296,500
66,4,route_4_to_9,146,47,0.321918,0.0491494,500
66,5,route_5_to_9,152,13,0.0855263,0.0511693,500
66,6,route_6_to_9,159,38,0.238994,0.0535258,500
66,7,route_7_to_9,165,82,0.49697,0.0555456,500
66,8,route_8_to_9,171,21,0.122807,0.0575654,500
67,0,route_0_to_9,183,148,0.808743,0.0616051,500
67,1,route_1_to_9,177,51,0.288136,0.0595853,500
67,5,route_5_to_9,195,1,0.00512821,0.0029824,500
67,2,route_2_to_9,171,78,0.45614,0.0575654,500
67,8,route_8_to_9,44,1,0.0227273,0.00068352,500
67,3,route_3_to_9,165,88,0.533333,0.0555456,500
67,4,route_4_to_9,159,32,0.201258,0.0535258,500
67,5,route_5_to_9,153,5,0.0326797,0.0515059,500
67,6,route_6_to_9,147,39,0.265306,0.0494861,500
67,7,route_7_to_9,140,97,0.692857,0.0471296,500
67,8,route_8_to_9,134,13,0.0970149,0.0451098,500
68,0,route_0_to_9,122,48,0.393443,0.0410701,500
68,1,route_1_to_9,128,37,0.289062,0.0430899,500
68,5,route_5_to_9,187,1,0.00534759,0.00289792,500
68,2,route_2_to_9,134,92,0.686567,0.0451098,500
68,8,route_8_to_9,81,0,0,0.00132608,500
68,3,route_3_to_9,140,113,0.807143,0.0471296,500
68,4,route_4_to_9,146,36,0.246575,0.0491494,500
68,5,route_5_to_9,152,15,0.0986842,0.0511693,500
68,6,route_6_to_9,158,47,0.297468,0.0531891,500
68,7,route_7_to_9,165,101,0.612121,0.0555456,500
68,8,route_8_to_9,171,35,0.204678,0.0575654,500
69,0,route_0_to_9,183,107,0.584699,0.0616051,500
69,1,route_1_to_9,177,117,0.661017,0.0595853,500
69,5,route_5_to_9,108,2,0.0185185,0.00165888,500
69,2,route_2_to_9,171,145,0.847953,0.0575654,500
69,8,route_8_to_9,71,1,0.0140845,0.00115712,500
69,3,route_3_to_9,165,150,0.909091,0.0555456,500
69,4,route_4_to_9,159,27,0.169811,0.0535258,500
69,5,route_5_to_9,153,9,0.0588235,0.0515059,500
69,6,route_6_to_9,147,33,0.22449,0.0494861,500
69,7,route_7_to_9,141,74,0.524823,0.0474662,500
69,8,route_8_to_9,135,20,0.148148,0.0454464,500
70,0,route_0_to_9,122,88,0.721311,0.0410701,500
70,1,route_1_to_9,128,25,0.195312,0.0430899,500
70,5,route_5_to_9,135,2,0.0148148,0.00206848,500
70,2,route_2_to_9,134,120,0.895522,0.0451098,500
70,8,route_8_to_9,54,1,0.0185185,0.00086784,500
70,3,route_3_to_9,140,136,0.971429,0.0471296,500
70,4,route_4_to_9,146,40,0.273973,0.0491494,500
70,5,route_5_to_9,152,27,0.177632,0.0511693,500
70,6,route_6_to_9,158,75,0.474684,0.0531891,500
70,7,route_7_to_9,164,105,0.640244,0.055209,500
70,8,route_8_to_9,170,22,0.129412,0.0572288,500
71,0,route_0_to_9,184,154,0.836957,0.0619418,500
71,1,route_1_to_9,177,100,0.564972,0.0595853,500
71,5,route_5_to_9,192,0,0,0.0029568,500
71,2,route_2_to_9,171,146,0.853801,0.0575654,500
71,8,route_8_to_9,56,0,0,0.00089088,500
71,3,route_3_to_9,165,119,0.721212,0.0555456,500
71,4,route_4_to_9,159,27,0.169811,0.0535258,500
71,5,route_5_to_9,153,26,0.169935,0.0515059,500
71,6,route_6_to_9,147,64,0.435374,0.0494861,500
71,7,route_7_to_9,141,36,0.255319,0.0474662,500
71,8,route_8_to_9,135,16,0.118519,0.0454464,500
72,0,route_0_to_9,122,47,0.385246,0.0410701,500
72,1,route_1_to_9,129,56,0.434109,0.0434266,500
72,5,route_5_to_9,154,3,0.0194805,0.00238848,500
72,2,route_2_to_9,135,119,0.881481,0.0454464,500
72,8,route_8_to_9,59,1,0.0169492,0.00095488,500
72,3,route_3_to_9,141,139,0.985816,0.0474662,500
72,4,route_4_to_9,147,43,0.292517,0.0494861,500
72,5,route_5_to_9,153,16,0.104575,0.0515059,500
72,6,route_6_to_9,159,37,0.232704,0.0535258,500
72,7,route_7_to_9,165,105,0.636364,0.0555456,500
72,8,route_8_to_9,171,24,0.140351,0.0575654,500
73,0,route_0_to_9,183,112,0.612022,0.0616051,500
73,1,route_1_to_9,177,82,0.463277,0.0595853,500
73,5,route_5_to_9,69,3,0.0434783,0.00106752,500
73,2,route_2_to_9,171,152,0.888889,0.0575654,500
73,8,route_8_to_9,90,1,0.0111111,0.00140544,500
73,3,route_3_to_9,164,159,0.969512,0.055209,500
73,4,route_4_to_9,158,32,0.202532,0.0531891,500
73,5,route_5_to_9,152,9,0.0592105,0.0511693,500
73,6,route_6_to_9,146,59,0.40411,0.0491494,500
73,7,route_7_to_9,140,66,0.471429,0.0471296,500
73,8,route_8_to_9,134,25,0.186567,0.0451098,500
74,0,route_0_to_9,122,46,0.377049,0.0410701,500
74,1,route_1_to_9,128,0,0,0.0430899,500
74,5,route_5_to_9,101,0,0,0.00154368,500
74,2,route_2_to_9,134,27,0.201493,0.0451098,500
74,8,route_8_to_9,46,0,0,0.000768,500
74,3,route_3_to_9,141,78,0.553191,0.0474662,500
74,4,route_4_to_9,147,30,0.204082,0.0494861,500
74,5,route_5_to_9,153,3,0.0196078,0.0515059,500
74,6,route_6_to_9,159,25,0.157233,0.0535258,500
74,7,route_7_to_9,165,105,0.636364,0.0555456,500
74,8,route_8_to_9,171,9,0.0526316,0.0575654,500
75,0,route_0_to_9,183,65,0.355191,0.0616051,500
75,1,route_1_to_9,177,28,0.158192,0.0595853,500
75,5,route_5_to_9,195,1,0.00512821,0.00301312,500
75,2,route_2_to_9,171,83,0.48538,0.0575654,500
75,8,route_8_to_9,69,1,0.0144928,0.00107264,500
75,3,route_3_to_9,165,107,0.648485,0.0555456,500
75,4,route_4_to_9,158,26,0.164557,0.0531891,500
75,5,route_5_to_9,152,6,0.0394737,0.0511693,500
75,6,route_6_to_9,146,31,0.212329,0.0491494,500
75,7,route_7_to_9,140,61,0.435714,0.0471296,500
75,8,route_8_to_9,134,12,0.0895522,0.0451098,500
76,0,route_0_to_9,122,22,0.180328,0.0410701,500
76,1,route_1_to_9,128,25,0.195312,0.0430899,500
76,5,route_5_to_9,181,1,0.00552486,0.0027904,500
76,2,route_2_to_9,134,104,0.776119,0.0451098,500
76,8,route_8_to_9,64,1,0.015625,0.0010368,500
76,3,route_3_to_9,140,129,0.921429,0.0471296,500
76,4,route_4_to_9,147,28,0.190476,0.0494861,500
76,5,route_5_to_9,153,17,0.111111,0.0515059,500
76,6,route_6_to_9,159,76,0.477987,0.0535258,500
76,7,route_7_to_9,165,92,0.557576,0.0555456,500
76,8,route_8_to_9,171,20,0.116959,0.0575654,500
77,0,route_0_to_9,183,39,0.213115,0.0616051,500
77,1,route_1_to_9,177,23,0.129944,0.0595853,500
77,5,route_5_to_9,165,0,0,0.00252416,500
77,2,route_2_to_9,171,65,0.380117,0.0575654,500
77,8,route_8_to_9,58,3,0.0517241,0.00089856,500
77,3,route_3_to_9,165,118,0.715152,0.0555456,500
77,4,route_4_to_9,159,24,0.150943,0.0535258,500
77,5,route_5_to_9,153,6,0.0392157,0.0515059,500
77,6,route_6_to_9,146,33,0.226027,0.0491494,500
77,7,route_7_to_9,140,50,0.357143,0.0471296,500
77,8,route_8_to_9,134,10,0.0746269,0.0451098,500
78,0,route_0_to_9,122,81,0.663934,0.0410701,500
78,1,route_1_to_9,128,49,0.382812,0.0430899,500
78,5,route_5_to_9,147,0,0,0.0022656,500
78,2,route_2_to_9,134,66,0.492537,0.0451098,500
78,8,route_8_to_9,33,0,0,0.00052736,500
78,3,route_3_to_9,140,81,0.578571,0.0471296,500
78,4,route_4_to_9,146,31,0.212329,0.0491494,500
78,5,route_5_to_9,152,22,0.144737,0.0511693,500
78,6,route_6_to_9,159,2,0.0125786,0.0535258,500
78,7,route_7_to_9,165,66,0.4,0.0555456,500
78,8,route_8_to_9,171,21,0.122807,0.0575654,500
79,0,route_0_to_9,183,93,0.508197,0.0616051,1200
79,1,route_1_to_9,177,84,0.474576,0.0595853,1200
79,5,route_5_to_9,108,1,0.00925926,0.00166912,1200
79,2,route_2_to_9,171,70,0.409357,0.0575654,1200
79,8,route_8_to_9,67,0,0,0.00106496,1200
79,3,route_3_to_9,165,66,0.4,0.0555456,1200
79,4,route_4_to_9,159,24,0.150943,0.0535258,1200
79,5,route_5_to_9,153,13,0.0849673,0.0515059,1200
79,6,route_6_to_9,147,28,0.190476,0.0494861,1200
79,7,route_7_to_9,141,77,0.546099,0.0474662,1200
79,8,route_8_to_9,134,15,0.11194,0.0451098,1200
80,0,route_0_to_9,292,271,0.928082,0.0982989,1200
80,1,route_1_to_9,306,230,0.751634,0.103012,1200
80,5,route_5_to_9,132,1,0.00757576,0.00203776,1200
80,2,route_2_to_9,321,307,0.956386,0.108061,1200
80,8,route_8_to_9,71,3,0.0422535,0.00120832,1200
80,3,route_3_to_9,335,320,0.955224,0.112774,1200
80,4,route_4_to_9,350,166,0.474286,0.117824,1200
80,5,route_5_to_9,364,52,0.142857,0.122537,1200
80,6,route_6_to_9,378,242,0.640212,0.12725,1200
80,7,route_7_to_9,393,369,0.938931,0.1323,1200
80,8,route_8_to_9,410,83,0.202439,0.138022,1200
81,0,route_0_to_9,440,346,0.786364,0.148122,1200
81,1,route_1_to_9,425,271,0.637647,0.143072,1200
81,5,route_5_to_9,85,2,0.0235294,0.0013184,1200
81,2,route_2_to_9,411,339,0.824818,0.138359,1200
81,8,route_8_to_9,66,0,0,0.00110592,1200
81,3,route_3_to_9,396,375,0.94697,0.133309,1200
81,4,route_4_to_9,381,119,0.312336,0.12826,1200
81,5,route_5_to_9,367,45,0.122616,0.123547,1200
81,6,route_6_to_9,352,277,0.786932,0.118497,1200
81,7,route_7_to_9,337,325,0.964392,0.113448,1200
81,8,route_8_to_9,323,49,0.151703,0.108735,1200
82,0,route_0_to_9,293,273,0.931741,0.0986355,1200
82,1,route_1_to_9,308,303,0.983766,0.103685,1200
82,5,route_5_to_9,82,0,0,0.00127744,1200
82,2,route_2_to_9,322,318,0.987578,0.108398,1200
82,8,route_8_to_9,35,2,0.0571429,0.00056576,1200
82,3,route_3_to_9,337,337,1,0.113448,1200
82,4,route_4_to_9,352,111,0.315341,0.118497,1200
82,5,route_5_to_9,366,27,0.0737705,0.12321,1200
82,6,route_6_to_9,381,231,0.606299,0.12826,1200
82,7,route_7_to_9,396,388,0.979798,0.133309,1200
82,8,route_8_to_9,410,119,0.290244,0.138022,1200
83,0,route_0_to_9,439,420,0.95672,0.147785,1200
83,1,route_1_to_9,425,385,0.905882,0.143072,1200
83,5,route_5_to_9,79,4,0.0506329,0.00121856,1200
83,2,route_2_to_9,410,408,0.995122,0.138022,1200
83,8,route_8_to_9,52,3,0.0576923,0.00084992,1200
83,3,route_3_to_9,395,394,0.997468,0.132973,1200
83,4,route_4_to_9,381,137,0.35958,0.12826,1200
83,5,route_5_to_9,366,28,0.0765027,0.12321,1200
83,6,route_6_to_9,351,209,0.595442,0.118161,1200
83,7,route_7_to_9,337,328,0.973294,0.113448,1200
83,8,route_8_to_9,322,39,0.121118,0.108398,1200
84,0,route_0_to_9,293,251,0.856655,0.0986355,1200
84,1,route_1_to_9,307,197,0.641694,0.103348,1200
84,5,route_5_to_9,51,0,0,0.00079104,1200
84,2,route_2_to_9,322,301,0.934783,0.108398,1200
84,8,route_8_to_9,54,0,0,0.00089344,1200
84,3,route_3_to_9,337,333,0.988131,0.113448,1200
84,4,route_4_to_9,351,179,0.509972,0.118161,1200
84,5,route_5_to_9,366,82,0.224044,0.12321,1200
84,6,route_6_to_9,381,327,0.858268,0.12826,1200
84,7,route_7_to_9,395,385,0.974684,0.132973,1200
84,8,route_8_to_9,410,78,0.190244,0.138022,1200
85,0,route_0_to_9,440,429,0.975,0.148122,1200
85,1,route_1_to_9,425,389,0.915294,0.143072,1200
85,5,route_5_to_9,125,1,0.008,0.00191744,1200
85,2,route_2_to_9,410,406,0.990244,0.138022,1200
85,8,route_8_to_9,35,2,0.0571429,0.00056576,1200
85,3,route_3_to_9,396,385,0.972222,0.133309,1200
85,4,route_4_to_9,381,196,0.514436,0.12826,1200
85,5,route_5_to_9,367,28,0.0762943,0.123547,1200
85,6,route_6_to_9,352,145,0.411932,0.118497,1200
85,7,route_7_to_9,337,318,0.94362,0.113448,1200
85,8,route_8_to_9,323,84,0.260062,0.108735,1200
86,0,route_0_to_9,293,275,0.938567,0.0986355,1200
86,1,route_1_to_9,308,301,0.977273,0.103685,1200
86,5,route_5_to_9,78,0,0,0.00121088,1200
86,2,route_2_to_9,323,315,0.975232,0.108735,1200
86,8,route_8_to_9,45,2,0.0444444,0.00073728,1200
86,3,route_3_to_9,337,333,0.988131,0.113448,1200
86,4,route_4_to_9,352,190,0.539773,0.118497,1200
86,5,route_5_to_9,366,78,0.213115,0.12321,1200
86,6,route_6_to_9,381,325,0.853018,0.12826,1200
86,7,route_7_to_9,396,370,0.934343,0.133309,1200
86,8,route_8_to_9,410,62,0.15122,0.138022,1200
87,0,route_0_to_9,439,381,0.867882,0.147785,1200
87,1,route_1_to_9,425,363,0.854118,0.143072,1200
87,5,route_5_to_9,114,2,0.0175439,0.00174592,1200
87,2,route_2_to_9,410,376,0.917073,0.138022,1200
87,8,route_8_to_9,63,3,0.047619,0.0010624,1200
87,3,route_3_to_9,395,376,0.951899,0.132973,1200
87,4,route_4_to_9,381,91,0.238845,0.12826,1200
87,5,route_5_to_9,366,14,0.0382514,0.12321,1200
87,6,route_6_to_9,351,221,0.62963,0.118161,1200
87,7,route_7_to_9,337,318,0.94362,0.113448,1200
87,8,route_8_to_9,322,67,0.208075,0.108398,1200
88,0,route_0_to_9,293,171,0.583618,0.0986355,1200
88,1,route_1_to_9,307,264,0.859935,0.103348,1200
88,5,route_5_to_9,118,0,0,0.00182784,1200
88,2,route_2_to_9,322,259,0.804348,0.108398,1200
88,8,route_8_to_9,62,3,0.0483871,0.00104448,1200
88,3,route_3_to_9,337,335,0.994065,0.113448,1200
88,4,route_4_to_9,351,177,0.504274,0.118161,1200
88,5,route_5_to_9,366,60,0.163934,0.12321,1200
88,6,route_6_to_9,381,259,0.67979,0.12826,1200
88,7,route_7_to_9,395,340,0.860759,0.132973,1200
88,8,route_8_to_9,410,138,0.336585,0.138022,1200
89,0,route_0_to_9,440,421,0.956818,0.148122,1200
89,1,route_1_to_9,425,348,0.818824,0.143072,1200
89,5,route_5_to_9,89,1,0.011236,0.00137984,1200
89,2,route_2_to_9,410,390,0.95122,0.138022,1200
89,8,route_8_to_9,25,5,0.2,0.00040192,1200
89,3,route_3_to_9,396,394,0.994949,0.133309,1200
89,4,route_4_to_9,381,104,0.272966,0.12826,1200
89,5,route_5_to_9,366,21,0.057377,0.12321,1200
89,6,route_6_to_9,352,238,0.676136,0.118497,1200
89,7,route_7_to_9,337,324,0.961424,0.113448,1200
89,8,route_8_to_9,322,89,0.276398,0.108398,1200
90,0,route_0_to_9,293,276,0.94198,0.0986355,1200
90,1,route_1_to_9,308,269,0.873377,0.103685,1200
90,5,route_5_to_9,98,0,0,0.00152064,1200
90,2,route_2_to_9,323,323,1,0.108735,1200
90,8,route_8_to_9,43,1,0.0232558,0.00077824,1200
90,3,route_3_to_9,337,337,1,0.113448,1200
90,4,route_4_to_9,352,247,0.701705,0.118497,1200
90,5,route_5_to_9,367,55,0.149864,0.123547,1200
90,6,route_6_to_9,381,230,0.603675,0.12826,1200
90,7,route_7_to_9,396,338,0.853535,0.133309,1200
90,8,route_8_to_9,411,132,0.321168,0.138359,1200
91,0,route_0_to_9,439,334,0.76082,0.147785,1200
91,1,route_1_to_9,424,298,0.70283,0.142735,1200
91,5,route_5_to_9,115,1,0.00869565,0.00176384,1200
91,2,route_2_to_9,410,384,0.936585,0.138022,1200
91,8,route_8_to_9,34,1,0.0294118,0.00056576,1200
91,3,route_3_to_9,395,394,0.997468,0.132973,1200
91,4,route_4_to_9,380,206,0.542105,0.127923,1200
91,5,route_5_to_9,366,96,0.262295,0.12321,1200
91,6,route_6_to_9,351,241,0.68661,0.118161,1200
91,7,route_7_to_9,336,286,0.85119,0.113111,1200
91,8,route_8_to_9,322,48,0.149068,0.108398,1200
92,0,route_0_to_9,293,271,0.924915,0.0986355,1200
92,1,route_1_to_9,308,266,0.863636,0.103685,1200
92,5,route_5_to_9,86,1,0.0116279,0.00132096,1200
92,2,route_2_to_9,322,321,0.996894,0.108398,1200
92,8,route_8_to_9,49,2,0.0408163,0.00084736,1200
92,3,route_3_to_9,337,316,0.937685,0.113448,1200
92,4,route_4_to_9,352,171,0.485795,0.118497,1200
92,5,route_5_to_9,366,0,0,0.12321,1200
92,6,route_6_to_9,381,257,0.674541,0.12826,1200
92,7,route_7_to_9,396,382,0.964646,0.133309,1200
92,8,route_8_to_9,410,115,0.280488,0.138022,1200
93,0,route_0_to_9,439,429,0.977221,0.147785,1200
93,1,route_1_to_9,425,391,0.92,0.143072,1200
93,5,route_5_to_9,96,1,0.0104167,0.00148224,1200
93,2,route_2_to_9,410,403,0.982927,0.138022,1200
93,8,route_8_to_9,48,3,0.0625,0.00077312,1200
93,3,route_3_to_9,396,396,1,0.133309,1200
93,4,route_4_to_9,381,154,0.404199,0.12826,1200
93,5,route_5_to_9,366,23,0.0628415,0.12321,1200
93,6,route_6_to_9,352,138,0.392045,0.118497,1200
93,7,route_7_to_9,337,319,0.946588,0.113448,1200
93,8,route_8_to_9,322,72,0.223602,0.108398,1200
94,0,route_0_to_9,293,288,0.982935,0.0986355,1200
94,1,route_1_to_9,307,301,0.980456,0.103348,1200
94,5,route_5_to_9,68,4,0.0588235,0.0010496,1200
94,2,route_2_to_9,322,280,0.869565,0.108398,1200
94,8,route_8_to_9,15,4,0.266667,0.00027904,1200
94,3,route_3_to_9,336,327,0.973214,0.113111,1200
94,4,route_4_to_9,351,100,0.2849,0.118161,1200
94,5,route_5_to_9,366,9,0.0245902,0.12321,1200
94,6,route_6_to_9,380,192,0.505263,0.127923,1200
94,7,route_7_to_9,395,363,0.918987,0.132973,1200
94,8,route_8_to_9,410,158,0.385366,0.138022,1200
95,0,route_0_to_9,440,422,0.959091,0.148122,1200
95,1,route_1_to_9,425,405,0.952941,0.143072,1200
95,5,route_5_to_9,65,1,0.0153846,0.00100864,1200
95,2,route_2_to_9,411,363,0.883212,0.138359,1200
95,8,route_8_to_9,33,0,0,0.00057088,1200
95,3,route_3_to_9,396,392,0.989899,0.133309,1200
95,4,route_4_to_9,381,169,0.44357,0.12826,1200
95,5,route_5_to_9,367,30,0.0817439,0.123547,1200
95,6,route_6_to_9,352,158,0.448864,0.118497,1200
95,7,route_7_to_9,337,280,0.830861,0.113448,1200
95,8,route_8_to_9,323,0,0,0.108735,1200
96,0,route_0_to_9,293,272,0.928328,0.0986355,1200
96,1,route_1_to_9,308,272,0.883117,0.103685,1200
96,5,route_5_to_9,106,1,0.00943396,0.00164864,1200
96,2,route_2_to_9,322,313,0.97205,0.108398,1200
96,8,route_8_to_9,50,0,0,0.0008064,1200
96,3,route_3_to_9,337,327,0.970326,0.113448,1200
96,4,route_4_to_9,352,110,0.3125,0.118497,1200
96,5,route_5_to_9,366,75,0.204918,0.12321,1200
96,6,route_6_to_9,381,236,0.619423,0.12826,1200
96,7,route_7_to_9,396,380,0.959596,0.133309,1200
96,8,route_8_to_9,410,149,0.363415,0.138022,1200
97,0,route_0_to_9,439,414,0.943052,0.147785,1200
97,1,route_1_to_9,425,408,0.96,0.143072,1200
97,5,route_5_to_9,110,3,0.0272727,0.00169216,1200
97,2,route_2_to_9,410,410,1,0.138022,1200
97,8,route_8_to_9,26,2,0.0769231,0.00045312,1200
97,3,route_3_to_9,395,350,0.886076,0.132973,1200
97,4,route_4_to_9,381,115,0.301837,0.12826,1200
97,5,route_5_to_9,366,16,0.0437158,0.12321,1200
97,6,route_6_to_9,351,214,0.609687,0.118161,1200
97,7,route_7_to_9,337,324,0.961424,0.113448,1200
97,8,route_8_to_9,322,72,0.223602,0.108398,1200
98,0,route_0_to_9,293,275,0.938567,0.0986355,1200
98,1,route_1_to_9,307,288,0.938111,0.103348,1200
98,5,route_5_to_9,75,2,0.0266667,0.00115968,1200
