time_window,source_node,route_id,packets_sent,packets_lost,loss_rate,utilization,traffic_rate_kbps
85,8,route_8_to_9,991,311,0.313824,0.33361,2157.53
85,8,route_8_to_9,26,2,0.0769231,0.00042496,2157.53
86,0,route_0_to_9,818,713,0.871638,0.275372,2157.53
86,4,route_4_to_9,32,4,0.125,0.0004832,2157.53
86,5,route_5_to_9,43,0,0,0.00065792,2157.53
86,1,route_1_to_9,1293,741,0.573086,0.435276,2157.53
86,6,route_6_to_9,21,9,0.428571,0.00032512,2157.53
86,2,route_2_to_9,958,860,0.897704,0.322501,2157.53
86,3,route_3_to_9,419,382,0.911695,0.141052,2157.53
86,4,route_4_to_9,961,458,0.476587,0.323511,2157.53
86,5,route_5_to_9,287,30,0.10453,0.0966157,2157.53
86,6,route_6_to_9,270,234,0.866667,0.0908928,2157.53
86,7,route_7_to_9,502,463,0.922311,0.168993,2157.53
86,8,route_8_to_9,1007,286,0.284012,0.338996,2157.53
86,8,route_8_to_9,19,4,0.210526,0.000304,2157.53
87,0,route_0_to_9,355,325,0.915493,0.119507,2157.53
87,4,route_4_to_9,29,6,0.206897,0.00044032,2157.53
87,5,route_5_to_9,46,1,0.0217391,0.00069888,2157.53
87,1,route_1_to_9,615,478,0.777236,0.207034,2157.53
87,6,route_6_to_9,17,6,0.352941,0.000256,2157.53
87,2,route_2_to_9,504,409,0.811508,0.169667,2157.53
87,3,route_3_to_9,1192,1192,1,0.401275,2157.53
87,4,route_4_to_9,1033,552,0.534366,0.347749,2157.53
87,5,route_5_to_9,1243,211,0.169751,0.418444,2157.53
87,6,route_6_to_9,509,401,0.787819,0.17135,2157.53
87,7,route_7_to_9,1107,1001,0.904246,0.37266,2157.53
87,8,route_8_to_9,887,433,0.488162,0.2986,2157.53
87,8,route_8_to_9,37,12,0.324324,0.0006016,2157.53
88,0,route_0_to_9,508,317,0.624016,0.171013,2157.53
88,4,route_4_to_9,20,6,0.3,0.0003072,2157.53
88,5,route_5_to_9,46,0,0,0.000704,2157.53
88,1,route_1_to_9,670,395,0.589552,0.225549,2157.53
88,6,route_6_to_9,26,3,0.115385,0.00039168,2157.53
88,2,route_2_to_9,385,255,0.662338,0.129606,2157.53
88,3,route_3_to_9,505,441,0.873267,0.170003,2157.53
88,4,route_4_to_9,797,211,0.264743,0.268302,2157.53
88,5,route_5_to_9,683,0,0,0.229925,2157.53
88,6,route_6_to_9,320,201,0.628125,0.107725,2157.53
88,7,route_7_to_9,821,764,0.930572,0.276381,2157.53
88,8,route_8_to_9,586,95,0.162116,0.197271,2157.53
88,8,route_8_to_9,41,3,0.0731707,0.00066304,2157.53
89,0,route_0_to_9,760,755,0.993421,0.255846,2157.53
89,4,route_4_to_9,10,4,0.4,0.0001536,2157.53
89,5,route_5_to_9,30,7,0.233333,0.00045568,2157.53
89,1,route_1_to_9,1019,805,0.78999,0.343036,2157.53
89,6,route_6_to_9,26,7,0.269231,0.00039936,2157.53
89,2,route_2_to_9,687,602,0.876274,0.231272,2157.53
89,3,route_3_to_9,675,658,0.974815,0.227232,2157.53
89,4,route_4_to_9,1315,788,0.59924,0.442682,2157.53
89,5,route_5_to_9,848,354,0.417453,0.285471,2157.53
89,6,route_6_to_9,679,536,0.789396,0.228579,2157.53
89,7,route_7_to_9,1317,1242,0.943052,0.443355,2157.53
89,8,route_8_to_9,951,386,0.405889,0.320145,2157.53
89,8,route_8_to_9,24,7,0.291667,0.00041472,2157.53
90,0,route_0_to_9,602,551,0.915282,0.202657,2157.53
90,4,route_4_to_9,15,8,0.533333,0.00023296,2157.53
90,5,route_5_to_9,33,2,0.0606061,0.00050944,2157.53
90,1,route_1_to_9,663,588,0.886878,0.223192,2157.53
90,6,route_6_to_9,25,19,0.76,0.00037888,2157.53
90,2,route_2_to_9,376,353,0.93883,0.126577,2157.53
90,3,route_3_to_9,1260,1247,0.989683,0.424166,2157.53
90,4,route_4_to_9,1044,541,0.518199,0.351452,2157.53
90,5,route_5_to_9,701,185,0.263909,0.235985,2157.53
90,6,route_6_to_9,1317,1058,0.803341,0.443355,2157.53
90,7,route_7_to_9,1074,1067,0.993482,0.361551,2157.53
90,8,route_8_to_9,1110,300,0.27027,0.37367,2157.53
90,8,route_8_to_9,39,16,0.410256,0.00068096,2157.53
91,0,route_0_to_9,1279,1181,0.923378,0.430563,2157.53
91,4,route_4_to_9,15,4,0.266667,0.00023552,2157.53
91,5,route_5_to_9,36,1,0.0277778,0.00054528,2157.53
91,1,route_1_to_9,976,860,0.881148,0.328561,2157.53
91,6,route_6_to_9,25,19,0.76,0.00037632,2157.53
91,2,route_2_to_9,871,817,0.938002,0.293213,2157.53
91,3,route_3_to_9,879,861,0.979522,0.295907,2157.53
91,4,route_4_to_9,562,279,0.496441,0.189192,2157.53
91,5,route_5_to_9,556,21,0.0377698,0.187172,2157.53
91,6,route_6_to_9,924,736,0.796537,0.311055,2157.53
91,7,route_7_to_9,208,197,0.947115,0.0700211,2157.53
91,8,route_8_to_9,1234,679,0.550243,0.415414,2157.53
91,8,route_8_to_9,20,2,0.1,0.00030208,2157.53
92,0,route_0_to_9,829,699,0.843185,0.279075,2157.53
92,4,route_4_to_9,18,12,0.666667,0.00027648,2157.53
92,5,route_5_to_9,39,0,0,0.00059904,2157.53
92,1,route_1_to_9,1168,846,0.724315,0.393196,2157.53
92,6,route_6_to_9,9,5,0.555556,0.00013568,2157.53
92,2,route_2_to_9,1135,988,0.870485,0.382086,2157.53
92,3,route_3_to_9,514,506,0.984436,0.173033,2157.53
92,4,route_4_to_9,1317,821,0.623386,0.443355,2157.53
92,5,route_5_to_9,1115,131,0.117489,0.375354,2157.53
92,6,route_6_to_9,742,508,0.684636,0.249787,2157.53
92,7,route_7_to_9,870,835,0.95977,0.292877,2157.53
92,8,route_8_to_9,699,178,0.254649,0.235311,2157.53
92,8,route_8_to_9,8,0,0,0.00012288,2157.53
93,0,route_0_to_9,548,335,0.611314,0.184479,2157.53
93,4,route_4_to_9,36,3,0.0833333,0.00054784,2157.53
93,5,route_5_to_9,20,1,0.05,0.00030464,2157.53
93,1,route_1_to_9,507,326,0.642998,0.170676,2157.53
93,6,route_6_to_9,20,2,0.1,0.00030208,2157.53
93,2,route_2_to_9,802,729,0.908978,0.269985,2157.53
93,3,route_3_to_9,827,787,0.951632,0.278401,2157.53
93,4,route_4_to_9,745,495,0.66443,0.250797,2157.53
93,5,route_5_to_9,1125,280,0.248889,0.37872,2157.53
93,6,route_6_to_9,602,415,0.689369,0.202657,2157.53
93,7,route_7_to_9,1053,1003,0.952517,0.354482,2157.53
93,8,route_8_to_9,1103,590,0.534905,0.371314,2157.53
93,8,route_8_to_9,17,7,0.411765,0.00026112,2157.53
94,0,route_0_to_9,1233,1192,0.966748,0.415077,2157.53
94,4,route_4_to_9,10,3,0.3,0.0001536,2157.53
94,5,route_5_to_9,28,0,0,0.00042752,2157.53
94,1,route_1_to_9,713,638,0.894811,0.240024,2157.53
94,6,route_6_to_9,14,9,0.642857,0.00020992,2157.53
94,2,route_2_to_9,1211,1146,0.946325,0.407671,2157.53
94,3,route_3_to_9,1054,1052,0.998102,0.354819,2157.53
94,4,route_4_to_9,1153,750,0.650477,0.388146,2157.53
94,5,route_5_to_9,1296,360,0.277778,0.436285,2157.53
94,6,route_6_to_9,1124,944,0.839858,0.378383,2157.53
94,7,route_7_to_9,1154,1131,0.980069,0.388483,2157.53
94,8,route_8_to_9,717,284,0.396095,0.241371,2157.53
94,8,route_8_to_9,16,4,0.25,0.00024064,2157.53
95,0,route_0_to_9,721,651,0.902913,0.242717,2157.53
95,4,route_4_to_9,18,11,0.611111,0.00026816,2157.53
95,5,route_5_to_9,44,14,0.318182,0.00065536,2157.53
95,1,route_1_to_9,1065,976,0.916432,0.358522,2157.53
95,6,route_6_to_9,29,18,0.62069,0.000448,2157.53
95,2,route_2_to_9,1072,1031,0.961754,0.360878,2157.53
95,3,route_3_to_9,1135,1080,0.951542,0.382086,2157.53
95,4,route_4_to_9,1277,915,0.716523,0.429889,2157.53
95,5,route_5_to_9,678,211,0.311209,0.228242,2157.53
95,6,route_6_to_9,680,543,0.798529,0.228915,2157.53
95,7,route_7_to_9,1113,1076,0.966757,0.37468,2157.53
95,8,route_8_to_9,680,249,0.366176,0.228915,2157.53
95,8,route_8_to_9,26,5,0.192308,0.00045312,2157.53
96,0,route_0_to_9,729,642,0.880658,0.245411,2157.53
96,4,route_4_to_9,19,9,0.473684,0.00027648,2157.53
96,5,route_5_to_9,22,1,0.0454545,0.00033536,2157.53
96,1,route_1_to_9,589,451,0.765705,0.198281,2157.53
96,6,route_6_to_9,39,0,0,0.00057856,2157.53
96,2,route_2_to_9,757,538,0.7107,0.254836,2157.53
96,3,route_3_to_9,1231,1035,0.84078,0.414404,2157.53
96,4,route_4_to_9,438,203,0.46347,0.147448,2157.53
96,5,route_5_to_9,600,181,0.301667,0.201984,2157.53
96,6,route_6_to_9,206,54,0.262136,0.0693478,2157.53
96,7,route_7_to_9,1317,1101,0.835991,0.443355,2157.53
96,8,route_8_to_9,709,170,0.239774,0.238678,2157.53
96,8,route_8_to_9,35,2,0.0571429,0.00057344,2157.53
97,0,route_0_to_9,472,378,0.800847,0.158894,2157.53
97,4,route_4_to_9,42,11,0.261905,0.00064512,2157.53
97,5,route_5_to_9,36,4,0.111111,0.00054528,2157.53
97,1,route_1_to_9,146,116,0.794521,0.0491494,2157.53
97,6,route_6_to_9,28,8,0.285714,0.00041984,2157.53
97,2,route_2_to_9,1300,1144,0.88,0.437632,2157.53
97,3,route_3_to_9,1317,1245,0.94533,0.443355,2157.53
97,4,route_4_to_9,639,269,0.42097,0.215113,2157.53
97,5,route_5_to_9,541,120,0.221811,0.182122,2157.53
97,6,route_6_to_9,833,338,0.405762,0.280421,2157.53
97,7,route_7_to_9,668,615,0.920659,0.224876,2157.53
97,8,route_8_to_9,594,92,0.154882,0.199964,2157.53
97,8,route_8_to_9,15,3,0.2,0.00023808,2157.53
98,0,route_0_to_9,1083,1013,0.935365,0.364581,2157.53
98,4,route_4_to_9,27,15,0.555556,0.00042752,2157.53
98,5,route_5_to_9,48,0,0,0.00072704,2157.53
98,1,route_1_to_9,841,656,0.780024,0.283114,2157.53
98,6,route_6_to_9,15,6,0.4,0.00022016,2157.53
98,2,route_2_to_9,1237,1194,0.965238,0.416424,2157.53
98,3,route_3_to_9,1242,1227,0.987923,0.418107,2157.53
98,4,route_4_to_9,1290,886,0.686822,0.434266,2157.53
98,5,route_5_to_9,411,62,0.150852,0.138359,2157.53
98,6,route_6_to_9,1160,856,0.737931,0.390502,2157.53
98,7,route_7_to_9,940,925,0.984043,0.316442,2157.53
98,8,route_8_to_9,816,128,0.156863,0.274698,2157.53
98,8,route_8_to_9,21,3,0.142857,0.00032,2157.53
99,0,route_0_to_9,998,961,0.962926,0.335967,2157.53
99,4,route_4_to_9,17,9,0.529412,0.00025856,2157.53
99,5,route_5_to_9,25,7,0.28,0.00037888,2157.53
99,1,route_1_to_9,1251,1162,0.928857,0.421137,2157.53
99,6,route_6_to_9,19,6,0.315789,0.00028416,2157.53
99,2,route_2_to_9,908,872,0.960352,0.305669,2157.53
99,3,route_3_to_9,1187,1154,0.972199,0.399592,2157.53
99,4,route_4_to_9,973,694,0.713258,0.327551,2157.53
99,5,route_5_to_9,880,340,0.386364,0.296243,2157.53
99,6,route_6_to_9,731,559,0.764706,0.246084,2157.53
99,7,route_7_to_9,243,235,0.967078,0.0818035,2157.53
99,8,route_8_to_9,1317,508,0.385725,0.443355,2157.53
99,8,route_8_to_9,15,3,0.2,0.00023552,2157.53
100,0,route_0_to_9,1082,993,0.917745,0.364244,2157.53
100,4,route_4_to_9,40,26,0.65,0.00061696,2157.53
100,5,route_5_to_9,34,0,0,0.00050688,2157.53
100,1,route_1_to_9,783,555,0.708812,0.263589,2157.53
100,6,route_6_to_9,16,11,0.6875,0.00023552,2157.53
100,2,route_2_to_9,1317,1269,0.963554,0.443355,2157.53
100,3,route_3_to_9,996,994,0.997992,0.335293,2157.53
100,4,route_4_to_9,1275,1000,0.784314,0.429216,2157.53
100,5,route_5_to_9,693,299,0.431457,0.233292,2157.53
100,6,route_6_to_9,859,697,0.811409,0.289174,2157.53
100,7,route_7_to_9,1121,1083,0.966102,0.377373,2157.53
100,8,route_8_to_9,1048,267,0.254771,0.352799,2157.53
100,8,route_8_to_9,23,4,0.173913,0.00035328,2157.53
101,0,route_0_to_9,494,449,0.908907,0.1663,346.69
101,4,route_4_to_9,26,16,0.615385,0.000384,346.69
101,5,route_5_to_9,37,5,0.135135,0.00056832,346.69
101,1,route_1_to_9,817,770,0.942472,0.275035,346.69
101,6,route_6_to_9,13,3,0.230769,0.00019968,346.69
101,2,route_2_to_9,1223,1152,0.941946,0.411711,346.69
101,3,route_3_to_9,1247,1237,0.991981,0.41979,346.69
101,4,route_4_to_9,1183,774,0.654269,0.398245,346.69
101,5,route_5_to_9,1316,447,0.339666,0.443018,346.69
101,6,route_6_to_9,988,737,0.745951,0.3326,346.69
101,7,route_7_to_9,824,791,0.959951,0.277391,346.69
101,8,route_8_to_9,489,164,0.335378,0.164617,346.69
101,8,route_8_to_9,8,1,0.125,0.00012288,346.69
102,0,route_0_to_9,139,2,0.0143885,0.046793,346.69
102,4,route_4_to_9,16,0,0,0.00027136,346.69
102,5,route_5_to_9,21,0,0,0.00032256,346.69
102,1,route_1_to_9,114,0,0,0.038377,346.69
102,6,route_6_to_9,27,0,0,0.00038912,346.69
102,2,route_2_to_9,174,0,0,0.0585754,346.69
102,3,route_3_to_9,184,18,0.0978261,0.0619418,346.69
102,4,route_4_to_9,102,0,0,0.0343373,346.69
102,5,route_5_to_9,188,0,0,0.0632883,346.69
102,6,route_6_to_9,138,4,0.0289855,0.0464563,346.69
102,7,route_7_to_9,195,0,0,0.0656448,346.69
102,8,route_8_to_9,125,0,0,0.04208,346.69
102,8,route_8_to_9,10,1,0.1,0.0001536,346.69
103,0,route_0_to_9,160,3,0.01875,0.0538624,346.69
103,5,route_5_to_9,2,0,0,3.072e-05,346.69
103,1,route_1_to_9,180,0,0,0.0605952,346.69
103,6,route_6_to_9,5,0,0,7.68e-05,346.69
103,2,route_2_to_9,45,0,0,0.0151488,346.69
103,3,route_3_to_9,212,1,0.00471698,0.0713677,346.69
103,4,route_4_to_9,86,0,0,0.028951,346.69
103,5,route_5_to_9,183,0,0,0.0616051,346.69
103,6,route_6_to_9,131,0,0,0.0440998,346.69
103,7,route_7_to_9,159,0,0,0.0535258,346.69
103,8,route_8_to_9,185,0,0,0.0622784,346.69
103,8,route_8_to_9,3,0,0,4.608e-05,346.69
104,0,route_0_to_9,201,0,0,0.0676646,346.69
104,4,route_4_to_9,3,0,0,4.608e-05,346.69
104,1,route_1_to_9,153,0,0,0.0515059,346.69
104,6,route_6_to_9,9,0,0,0.00013824,346.69
104,2,route_2_to_9,158,0,0,0.0531891,346.69
104,3,route_3_to_9,174,0,0,0.0585754,346.69
104,4,route_4_to_9,148,0,0,0.0498227,346.69
104,5,route_5_to_9,212,0,0,0.0713677,346.69
104,6,route_6_to_9,203,0,0,0.0683379,346.69
104,7,route_7_to_9,200,0,0,0.067328,346.69
104,8,route_8_to_9,106,0,0,0.0356838,346.69
104,8,route_8_to_9,2,0,0,3.072e-05,346.69
105,0,route_0_to_9,178,0,0,0.0599219,346.69
105,1,route_1_to_9,144,0,0,0.0484762,346.69
105,6,route_6_to_9,3,0,0,4.608e-05,346.69
105,2,route_2_to_9,170,0,0,0.0572288,346.69
105,3,route_3_to_9,87,0,0,0.0292877,346.69
105,4,route_4_to_9,198,0,0,0.0666547,346.69
105,5,route_5_to_9,144,0,0,0.0484762,346.69
105,6,route_6_to_9,167,0,0,0.0562189,346.69
105,7,route_7_to_9,18,0,0,0.00605952,346.69
105,8,route_8_to_9,82,0,0,0.0276045,346.69
106,0,route_0_to_9,177,0,0,0.0595853,346.69
106,1,route_1_to_9,152,0,0,0.0511693,346.69
106,2,route_2_to_9,197,0,0,0.0663181,346.69
106,3,route_3_to_9,90,0,0,0.0302976,346.69
106,4,route_4_to_9,148,0,0,0.0498227,346.69
106,5,route_5_to_9,183,0,0,0.0616051,346.69
106,6,route_6_to_9,191,0,0,0.0642982,346.69
106,7,route_7_to_9,106,0,0,0.0356838,346.69
106,8,route_8_to_9,89,0,0,0.029961,346.69
107,0,route_0_to_9,99,0,0,0.0333274,346.69
107,1,route_1_to_9,88,0,0,0.0296243,346.69
107,2,route_2_to_9,185,0,0,0.0622784,346.69
107,3,route_3_to_9,99,0,0,0.0333274,346.69
107,4,route_4_to_9,135,0,0,0.0454464,346.69
107,5,route_5_to_9,113,0,0,0.0380403,346.69
107,6,route_6_to_9,121,0,0,0.0407334,346.69
107,7,route_7_to_9,76,0,0,0.0255846,346.69
107,8,route_8_to_9,119,0,0,0.0400602,346.69
108,0,route_0_to_9,142,0,0,0.0478029,346.69
108,4,route_4_to_9,2,0,0,3.072e-05,346.69
108,5,route_5_to_9,8,0,0,0.00012288,346.69
108,1,route_1_to_9,115,0,0,0.0387136,346.69
108,6,route_6_to_9,4,0,0,6.144e-05,346.69
108,2,route_2_to_9,178,1,0.00561798,0.0599219,346.69
108,3,route_3_to_9,87,0,0,0.0292877,346.69
108,4,route_4_to_9,192,0,0,0.0646349,346.69
108,5,route_5_to_9,178,0,0,0.0599219,346.69
108,6,route_6_to_9,196,0,0,0.0659814,346.69
108,7,route_7_to_9,152,0,0,0.0511693,346.69
108,8,route_8_to_9,160,0,0,0.0538624,346.69
109,0,route_0_to_9,101,0,0,0.0340006,346.69
109,1,route_1_to_9,140,0,0,0.0471296,346.69
109,2,route_2_to_9,194,0,0,0.0653082,346.69
109,3,route_3_to_9,143,0,0,0.0481395,346.69
109,4,route_4_to_9,194,0,0,0.0653082,346.69
109,5,route_5_to_9,64,0,0,0.021545,346.69
109,6,route_6_to_9,80,0,0,0.0269312,346.69
109,7,route_7_to_9,182,0,0,0.0612685,346.69
109,8,route_8_to_9,97,0,0,0.0326541,346.69
110,0,route_0_to_9,134,0,0,0.0451098,346.69
110,5,route_5_to_9,4,0,0,6.144e-05,346.69
110,1,route_1_to_9,151,0,0,0.0508326,346.69
110,6,route_6_to_9,1,0,0,1.536e-05,346.69
110,2,route_2_to_9,22,0,0,0.00740608,346.69
110,3,route_3_to_9,133,0,0,0.0447731,346.69
110,4,route_4_to_9,193,0,0,0.0649715,346.69
110,5,route_5_to_9,130,0,0,0.0437632,346.69
110,6,route_6_to_9,130,0,0,0.0437632,346.69
110,7,route_7_to_9,151,1,0.00662252,0.0508326,346.69
110,8,route_8_to_9,108,0,0,0.0363571,346.69
111,0,route_0_to_9,99,1,0.010101,0.0333274,346.69
111,1,route_1_to_9,161,0,0,0.054199,346.69
111,2,route_2_to_9,108,0,0,0.0363571,346.69
111,3,route_3_to_9,109,0,0,0.0366938,346.69
111,4,route_4_to_9,147,0,0,0.0494861,346.69
111,5,route_5_to_9,80,0,0,0.0269312,346.69
111,6,route_6_to_9,188,0,0,0.0632883,346.69
111,7,route_7_to_9,123,0,0,0.0414067,346.69
111,8,route_8_to_9,169,0,0,0.0568922,346.69
112,0,route_0_to_9,145,0,0,0.0488128,346.69
112,1,route_1_to_9,123,0,0,0.0414067,346.69
112,2,route_2_to_9,176,0,0,0.0592486,346.69
112,3,route_3_to_9,212,1,0.00471698,0.0713677,346.69
112,4,route_4_to_9,212,0,0,0.0713677,346.69
112,5,route_5_to_9,175,0,0,0.058912,346.69
112,6,route_6_to_9,172,0,0,0.0579021,346.69
112,7,route_7_to_9,118,0,0,0.0397235,346.69
112,8,route_8_to_9,143,0,0,0.0481395,346.69
113,0,route_0_to_9,200,0,0,0.067328,346.69
113,4,route_4_to_9,1,0,0,1.536e-05,346.69
113,5,route_5_to_9,2,0,0,3.072e-05,346.69
113,1,route_1_to_9,156,0,0,0.0525158,346.69
113,6,route_6_to_9,2,0,0,3.072e-05,346.69
113,2,route_2_to_9,177,0,0,0.0595853,346.69
113,3,route_3_to_9,160,0,0,0.0538624,346.69
113,4,route_4_to_9,90,0,0,0.0302976,346.69
113,5,route_5_to_9,181,0,0,0.0609318,346.69
113,6,route_6_to_9,115,0,0,0.0387136,346.69
113,7,route_7_to_9,113,1,0.00884956,0.0380403,346.69
113,8,route_8_to_9,120,1,0.00833333,0.0403968,346.69
114,0,route_0_to_9,100,0,0,0.033664,346.69
114,1,route_1_to_9,63,0,0,0.0212083,346.69
114,2,route_2_to_9,174,0,0,0.0585754,346.69
114,3,route_3_to_9,130,0,0,0.0437632,346.69
114,4,route_4_to_9,146,0,0,0.0491494,346.69
114,5,route_5_to_9,182,0,0,0.0612685,346.69
114,6,route_6_to_9,134,0,0,0.0451098,346.69
114,7,route_7_to_9,168,0,0,0.0565555,346.69
114,8,route_8_to_9,71,0,0,0.0239014,346.69
115,0,route_0_to_9,126,0,0,0.0424166,346.69
115,5,route_5_to_9,1,0,0,1.536e-05,346.69
115,1,route_1_to_9,77,0,0,0.0259213,346.69
115,6,route_6_to_9,2,0,0,3.072e-05,346.69
115,2,route_2_to_9,164,0,0,0.055209,346.69
115,3,route_3_to_9,187,0,0,0.0629517,346.69
115,4,route_4_to_9,199,0,0,0.0669914,346.69
115,5,route_5_to_9,89,0,0,0.029961,346.69
115,6,route_6_to_9,106,0,0,0.0356838,346.69
115,7,route_7_to_9,43,0,0,0.0144755,346.69
115,8,route_8_to_9,132,0,0,0.0444365,346.69
116,0,route_0_to_9,111,0,0,0.037367,346.69
116,4,route_4_to_9,2,0,0,3.072e-05,346.69
116,5,route_5_to_9,3,0,0,4.608e-05,346.69
116,1,route_1_to_9,114,0,0,0.038377,346.69
116,6,route_6_to_9,3,0,0,4.608e-05,346.69
116,2,route_2_to_9,148,0,0,0.0498227,346.69
116,3,route_3_to_9,119,0,0,0.0400602,346.69
116,4,route_4_to_9,140,0,0,0.0471296,346.69
116,5,route_5_to_9,167,0,0,0.0562189,346.69
116,6,route_6_to_9,136,0,0,0.045783,346.69
116,7,route_7_to_9,29,0,0,0.00976256,346.69
116,8,route_8_to_9,134,0,0,0.0451098,346.69
117,0,route_0_to_9,199,0,0,0.0669914,346.69
117,1,route_1_to_9,78,0,0,0.0262579,346.69
117,6,route_6_to_9,2,0,0,3.072e-05,346.69
117,2,route_2_to_9,193,0,0,0.0649715,346.69
117,3,route_3_to_9,131,0,0,0.0440998,346.69
117,4,route_4_to_9,204,0,0,0.0686746,346.69
117,5,route_5_to_9,173,0,0,0.0582387,346.69
117,6,route_6_to_9,77,0,0,0.0259213,346.69
117,7,route_7_to_9,212,1,0.00471698,0.0713677,346.69
117,8,route_8_to_9,182,0,0,0.0612685,346.69
118,0,route_0_to_9,158,0,0,0.0531891,346.69
118,5,route_5_to_9,1,0,0,1.536e-05,346.69
118,1,route_1_to_9,211,0,0,0.071031,346.69
118,6,route_6_to_9,2,0,0,3.072e-05,346.69
118,2,route_2_to_9,212,0,0,0.0713677,346.69
118,3,route_3_to_9,144,0,0,0.0484762,346.69
118,4,route_4_to_9,163,0,0,0.0548723,346.69
118,5,route_5_to_9,212,0,0,0.0713677,346.69
118,6,route_6_to_9,107,0,0,0.0360205,346.69
118,7,route_7_to_9,164,1,0.00609756,0.055209,346.69
118,8,route_8_to_9,126,0,0,0.0424166,346.69
119,0,route_0_to_9,168,1,0.00595238,0.0565555,2306.49
119,1,route_1_to_9,140,0,0,0.0471296,2306.49
119,2,route_2_to_9,206,0,0,0.0693478,2306.49
119,3,route_3_to_9,110,0,0,0.0370304,2306.49
119,4,route_4_to_9,166,0,0,0.0558822,2306.49
119,5,route_5_to_9,93,0,0,0.0313075,2306.49
119,6,route_6_to_9,108,0,0,0.0363571,2306.49
119,7,route_7_to_9,95,0,0,0.0319808,2306.49
119,8,route_8_to_9,179,0,0,0.0602586,2306.49
120,0,route_0_to_9,859,741,0.862631,0.289174,2306.49
120,4,route_4_to_9,32,6,0.1875,0.00048896,2306.49
120,5,route_5_to_9,42,11,0.261905,0.00064256,2306.49
120,1,route_1_to_9,421,286,0.679335,0.141725,2306.49
120,6,route_6_to_9,22,4,0.181818,0.00033792,2306.49
120,2,route_2_to_9,1065,975,0.915493,0.358522,2306.49
120,3,route_3_to_9,1407,1364,0.969439,0.473652,2306.49
120,4,route_4_to_9,698,413,0.591691,0.234975,2306.49
120,5,route_5_to_9,1233,375,0.304136,0.415077,2306.49
120,6,route_6_to_9,1045,524,0.501435,0.351789,2306.49
120,7,route_7_to_9,382,346,0.905759,0.128596,2306.49
120,8,route_8_to_9,389,119,0.305913,0.130953,2306.49
120,8,route_8_to_9,18,3,0.166667,0.00028672,2306.49
121,0,route_0_to_9,967,834,0.862461,0.325531,2306.49
121,4,route_4_to_9,24,1,0.0416667,0.00036608,2306.49
121,5,route_5_to_9,36,2,0.0555556,0.00054272,2306.49
121,1,route_1_to_9,705,395,0.560284,0.237331,2306.49
121,6,route_6_to_9,31,10,0.322581,0.00046592,2306.49
121,2,route_2_to_9,515,372,0.72233,0.17337,2306.49
121,3,route_3_to_9,1320,1279,0.968939,0.444365,2306.49
121,4,route_4_to_9,287,133,0.463415,0.0966157,2306.49
121,5,route_5_to_9,322,128,0.397516,0.108398,2306.49
121,6,route_6_to_9,977,648,0.663255,0.328897,2306.49
121,7,route_7_to_9,1403,1304,0.929437,0.472306,2306.49
121,8,route_8_to_9,766,210,0.274151,0.257866,2306.49
121,8,route_8_to_9,28,4,0.142857,0.00045312,2306.49
122,0,route_0_to_9,297,257,0.86532,0.0999821,2306.49
122,4,route_4_to_9,17,3,0.176471,0.00025088,2306.49
122,5,route_5_to_9,33,3,0.0909091,0.00050432,2306.49
122,1,route_1_to_9,1173,964,0.821824,0.394879,2306.49
122,6,route_6_to_9,15,3,0.2,0.00022784,2306.49
122,2,route_2_to_9,1154,1040,0.901213,0.388483,2306.49
122,3,route_3_to_9,846,823,0.972813,0.284797,2306.49
122,4,route_4_to_9,891,462,0.518519,0.299946,2306.49
122,5,route_5_to_9,1365,584,0.427839,0.459514,2306.49
122,6,route_6_to_9,1014,674,0.664694,0.341353,2306.49
122,7,route_7_to_9,1123,1101,0.98041,0.378047,2306.49
122,8,route_8_to_9,1001,486,0.485514,0.336977,2306.49
122,8,route_8_to_9,36,3,0.0833333,0.0005888,2306.49
123,0,route_0_to_9,702,680,0.968661,0.236321,2306.49
123,4,route_4_to_9,29,11,0.37931,0.00044288,2306.49
123,5,route_5_to_9,28,4,0.142857,0.00042752,2306.49
123,1,route_1_to_9,1117,943,0.844226,0.376027,2306.49
123,6,route_6_to_9,36,21,0.583333,0.00055296,2306.49
123,2,route_2_to_9,581,547,0.94148,0.195588,2306.49
123,3,route_3_to_9,462,446,0.965368,0.155528,2306.49
123,4,route_4_to_9,691,336,0.486252,0.232618,2306.49
123,5,route_5_to_9,1199,380,0.316931,0.403631,2306.49
123,6,route_6_to_9,809,507,0.6267,0.272342,2306.49
123,7,route_7_to_9,1408,1392,0.988636,0.473989,2306.49
123,8,route_8_to_9,1046,369,0.352772,0.352125,2306.49
123,8,route_8_to_9,30,6,0.2,0.00064256,2306.49
124,0,route_0_to_9,936,842,0.899573,0.315095,2306.49
124,4,route_4_to_9,41,29,0.707317,0.00062208,2306.49
124,5,route_5_to_9,26,3,0.115385,0.00039936,2306.49
124,1,route_1_to_9,1209,987,0.816377,0.406998,2306.49
124,6,route_6_to_9,19,2,0.105263,0.00028096,2306.49
124,2,route_2_to_9,1080,1016,0.940741,0.363571,2306.49
124,3,route_3_to_9,775,734,0.947097,0.260896,2306.49
124,4,route_4_to_9,1075,706,0.656744,0.361888,2306.49
124,5,route_5_to_9,730,247,0.338356,0.245747,2306.49
124,6,route_6_to_9,686,511,0.744898,0.230935,2306.49
