time_window,source_node,route_id,packets_sent,packets_lost,loss_rate,utilization,traffic_rate_kbps,avg_hops
0,0,route_0_to_9,179,0,0,0.0602586,391.277,2.00559
0,4,route_4_to_9,3,0,0,4.608e-05,391.277,1
0,5,route_5_to_9,3,0,0,4.608e-05,391.277,1
0,1,route_1_to_9,61,61,1,0.020535,391.277,0
0,6,route_6_to_9,3,3,1,4.608e-05,391.277,0
0,2,route_2_to_9,18,1,0.0555556,0.00605952,391.277,2
1,0,route_0_to_9,162,0,0,0.0545357,300,2
1,5,route_5_to_9,1,0,0,1.536e-05,300,1
1,1,route_1_to_9,138,138,1,0.0464563,300,0
1,6,route_6_to_9,1,1,1,1.536e-05,300,0
1,2,route_2_to_9,102,0,0,0.0343373,300,2
1,4,route_4_to_9,145,0,0,0.0488128,300,1
1,3,route_3_to_9,85,82,0.964706,0.0286144,300,4
1,5,route_5_to_9,40,0,0,0.0134656,300,1
1,6,route_6_to_9,27,27,1,0.00908928,300,0
2,0,route_0_to_9,94,0,0,0.0316442,374.664,2
2,5,route_5_to_9,1,0,0,1.536e-05,374.664,1
2,1,route_1_to_9,159,159,1,0.0535258,374.664,0
2,6,route_6_to_9,2,2,1,3.072e-05,374.664,0
2,2,route_2_to_9,228,0,0,0.0767539,374.664,2
2,4,route_4_to_9,186,0,0,0.062615,374.664,1
2,3,route_3_to_9,217,217,1,0.0730509,374.664,0
2,5,route_5_to_9,222,0,0,0.0747341,374.664,1
2,6,route_6_to_9,168,168,1,0.0565555,374.664,0
2,7,route_7_to_9,61,61,1,0.020535,374.664,0
2,8,route_8_to_9,41,0,0,0.0138022,374.664,1
3,0,route_0_to_9,308,2,0.00649351,0.103685,503.51,2.00327
3,4,route_4_to_9,8,0,0,0.00012288,503.51,1
3,5,route_5_to_9,13,0,0,0.00019968,503.51,1
3,1,route_1_to_9,307,67,0.218241,0.103348,503.51,2.0125
3,6,route_6_to_9,12,12,1,0.00018432,503.51,0
3,2,route_2_to_9,274,0,0,0.0922394,503.51,2
3,4,route_4_to_9,269,0,0,0.0905562,503.51,1
3,3,route_3_to_9,201,200,0.995025,0.0676646,503.51,4
3,5,route_5_to_9,258,0,0,0.0868531,503.51,1
3,6,route_6_to_9,254,254,1,0.0855066,503.51,0
3,7,route_7_to_9,163,161,0.98773,0.0548723,503.51,4
3,8,route_8_to_9,232,2,0.00862069,0.0781005,503.51,1.01304
4,0,route_0_to_9,44,0,0,0.0148122,498.866,2
4,4,route_4_to_9,1,0,0,1.536e-05,498.866,1
4,5,route_5_to_9,1,0,0,1.536e-05,498.866,1
4,1,route_1_to_9,273,0,0,0.0919027,498.866,2
4,6,route_6_to_9,2,2,1,3.072e-05,498.866,0
4,2,route_2_to_9,53,0,0,0.0178419,498.866,2
4,4,route_4_to_9,235,0,0,0.0791104,498.866,1
4,3,route_3_to_9,281,281,1,0.0945958,498.866,0
4,5,route_5_to_9,288,0,0,0.0969523,498.866,1
4,6,route_6_to_9,196,196,1,0.0659814,498.866,0
4,7,route_7_to_9,58,58,1,0.0195251,498.866,0
4,8,route_8_to_9,215,0,0,0.0723776,498.866,1
5,0,route_0_to_9,164,0,0,0.055209,370.148,2
5,1,route_1_to_9,111,0,0,0.037367,370.148,2
5,2,route_2_to_9,145,0,0,0.0488128,370.148,2
5,4,route_4_to_9,215,0,0,0.0723776,370.148,1
5,3,route_3_to_9,226,226,1,0.0760806,370.148,0
5,5,route_5_to_9,163,0,0,0.0548723,370.148,1
5,6,route_6_to_9,155,155,1,0.0521792,370.148,0
5,7,route_7_to_9,136,136,1,0.045783,370.148,0
5,8,route_8_to_9,226,0,0,0.0760806,370.148,1
6,0,route_0_to_9,229,2,0.00873362,0.0770906,454.232,2
6,4,route_4_to_9,3,0,0,4.608e-05,454.232,1
6,5,route_5_to_9,2,0,0,3.072e-05,454.232,1
6,1,route_1_to_9,178,0,0,0.0599219,454.232,2
6,6,route_6_to_9,3,3,1,4.608e-05,454.232,0
6,2,route_2_to_9,183,175,0.956284,0.0616051,454.232,2
6,4,route_4_to_9,163,0,0,0.0548723,454.232,1
6,3,route_3_to_9,267,267,1,0.0898829,454.232,0
6,5,route_5_to_9,236,0,0,0.079447,454.232,1
6,6,route_6_to_9,106,106,1,0.0356838,454.232,0
6,7,route_7_to_9,242,242,1,0.0814669,454.232,0
6,8,route_8_to_9,146,0,0,0.0491494,454.232,1
7,0,route_0_to_9,39,0,0,0.013129,401.867,2.02564
7,4,route_4_to_9,3,0,0,4.608e-05,401.867,1
7,5,route_5_to_9,2,0,0,3.072e-05,401.867,1
7,1,route_1_to_9,114,0,0,0.038377,401.867,2
7,6,route_6_to_9,3,3,1,4.608e-05,401.867,0
7,2,route_2_to_9,79,79,1,0.0265946,401.867,0
7,4,route_4_to_9,111,0,0,0.037367,401.867,1
7,3,route_3_to_9,113,113,1,0.0380403,401.867,0
7,5,route_5_to_9,242,0,0,0.0814669,401.867,1
7,6,route_6_to_9,131,131,1,0.0440998,401.867,0
7,7,route_7_to_9,105,105,1,0.0353472,401.867,0
7,8,route_8_to_9,149,0,0,0.0501594,401.867,1
8,0,route_0_to_9,175,1,0.00571429,0.058912,431.829,2.00575
8,4,route_4_to_9,2,0,0,3.072e-05,431.829,1
8,5,route_5_to_9,1,0,0,1.536e-05,431.829,1
8,1,route_1_to_9,192,0,0,0.0646349,431.829,2
8,6,route_6_to_9,3,3,1,4.608e-05,431.829,0
8,2,route_2_to_9,248,248,1,0.0834867,431.829,0
8,4,route_4_to_9,140,0,0,0.0471296,431.829,1
8,3,route_3_to_9,164,164,1,0.055209,431.829,0
8,5,route_5_to_9,264,0,0,0.088873,431.829,1
8,6,route_6_to_9,151,151,1,0.0508326,431.829,0
8,7,route_7_to_9,247,247,1,0.0831501,431.829,0
8,8,route_8_to_9,191,0,0,0.0642982,431.829,1
9,0,route_0_to_9,205,0,0,0.0690112,483.512,2
9,4,route_4_to_9,1,0,0,1.536e-05,483.512,1
9,5,route_5_to_9,2,0,0,3.072e-05,483.512,1
9,1,route_1_to_9,218,211,0.96789,0.0733875,483.512,2
9,6,route_6_to_9,8,8,1,0.00011712,483.512,0
9,2,route_2_to_9,183,183,1,0.0616051,483.512,0
9,4,route_4_to_9,171,0,0,0.0575654,483.512,1
9,3,route_3_to_9,156,156,1,0.0525158,483.512,0
9,5,route_5_to_9,123,0,0,0.0414067,483.512,1
9,6,route_6_to_9,264,264,1,0.088873,483.512,0
9,7,route_7_to_9,288,288,1,0.0969523,483.512,0
9,8,route_8_to_9,206,0,0,0.0693478,483.512,1
10,0,route_0_to_9,126,0,0,0.0424166,516.232,2
10,1,route_1_to_9,316,316,1,0.106378,516.232,0
10,6,route_6_to_9,3,3,1,4.608e-05,516.232,0
10,2,route_2_to_9,290,290,1,0.0976256,516.232,0
10,4,route_4_to_9,151,0,0,0.0508326,516.232,1
10,3,route_3_to_9,95,95,1,0.0319808,516.232,0
10,5,route_5_to_9,77,0,0,0.0259213,516.232,1
10,6,route_6_to_9,266,266,1,0.0895462,516.232,0
10,7,route_7_to_9,277,277,1,0.0932493,516.232,0
10,8,route_8_to_9,184,0,0,0.0619418,516.232,1
11,0,route_0_to_9,157,2,0.0127389,0.0528525,506.996,2.0129
11,4,route_4_to_9,3,0,0,4.608e-05,506.996,1
11,5,route_5_to_9,3,0,0,4.608e-05,506.996,1
11,1,route_1_to_9,241,241,1,0.0811302,506.996,0
11,6,route_6_to_9,3,3,1,4.608e-05,506.996,0
11,2,route_2_to_9,266,266,1,0.0895462,506.996,0
11,4,route_4_to_9,309,0,0,0.104022,506.996,1
11,3,route_3_to_9,243,243,1,0.0818035,506.996,0
11,5,route_5_to_9,310,0,0,0.104358,506.996,1
11,6,route_6_to_9,185,185,1,0.0622784,506.996,0
11,7,route_7_to_9,208,208,1,0.0700211,506.996,0
11,8,route_8_to_9,254,0,0,0.0855066,506.996,1
12,0,route_0_to_9,98,0,0,0.0329907,413.693,2
12,1,route_1_to_9,126,126,1,0.0424166,413.693,0
12,2,route_2_to_9,111,111,1,0.037367,413.693,0
12,4,route_4_to_9,253,0,0,0.0851699,413.693,1
12,3,route_3_to_9,159,159,1,0.0535258,413.693,0
12,5,route_5_to_9,139,0,0,0.046793,413.693,1
12,6,route_6_to_9,183,183,1,0.0616051,413.693,0
12,7,route_7_to_9,229,229,1,0.0770906,413.693,0
12,8,route_8_to_9,184,0,0,0.0619418,413.693,1
13,0,route_0_to_9,221,0,0,0.0743974,555.39,2
13,4,route_4_to_9,1,0,0,1.536e-05,555.39,1
13,5,route_5_to_9,2,0,0,3.072e-05,555.39,1
13,1,route_1_to_9,261,261,1,0.087863,555.39,0
13,6,route_6_to_9,15,15,1,0.0002304,555.39,0
13,2,route_2_to_9,307,307,1,0.103348,555.39,0
13,4,route_4_to_9,218,0,0,0.0733875,555.39,1
13,3,route_3_to_9,304,304,1,0.102339,555.39,0
13,5,route_5_to_9,279,0,0,0.0939226,555.39,1
13,6,route_6_to_9,111,111,1,0.037367,555.39,0
13,7,route_7_to_9,182,182,1,0.0612685,555.39,0
13,8,route_8_to_9,332,1,0.00301205,0.111764,555.39,1.00604
14,0,route_0_to_9,120,0,0,0.0403968,540.058,2
14,1,route_1_to_9,282,282,1,0.0949325,540.058,0
14,2,route_2_to_9,329,329,1,0.110755,540.058,0
14,4,route_4_to_9,330,0,0,0.111091,540.058,1
14,3,route_3_to_9,289,289,1,0.097289,540.058,0
14,5,route_5_to_9,237,0,0,0.0797837,540.058,1
14,6,route_6_to_9,148,148,1,0.0498227,540.058,0
14,7,route_7_to_9,244,244,1,0.0821402,540.058,0
14,8,route_8_to_9,284,0,0,0.0956058,540.058,1
15,0,route_0_to_9,167,1,0.00598802,0.0562189,462.269,2.00602
15,4,route_4_to_9,4,0,0,6.144e-05,462.269,1
15,5,route_5_to_9,1,0,0,1.536e-05,462.269,1
15,1,route_1_to_9,246,246,1,0.0828134,462.269,0
15,6,route_6_to_9,6,6,1,9.216e-05,462.269,0
15,2,route_2_to_9,204,204,1,0.0686746,462.269,0
15,4,route_4_to_9,225,0,0,0.075744,462.269,1
15,3,route_3_to_9,272,272,1,0.0915661,462.269,0
15,5,route_5_to_9,118,1,0.00847458,0.0397235,462.269,1.01709
15,6,route_6_to_9,280,280,1,0.0942592,462.269,0
15,7,route_7_to_9,168,168,1,0.0565555,462.269,0
15,8,route_8_to_9,268,0,0,0.0902195,462.269,1
15,8,route_8_to_9,2,0,0,2.816e-05,462.269,1
16,0,route_0_to_9,346,87,0.251445,0.116477,566.009,2
16,4,route_4_to_9,1,0,0,1.536e-05,566.009,1
16,5,route_5_to_9,2,0,0,3.072e-05,566.009,1
16,1,route_1_to_9,273,273,1,0.0919027,566.009,0
16,6,route_6_to_9,5,5,1,7.68e-05,566.009,0
16,2,route_2_to_9,85,85,1,0.0286144,566.009,0
16,4,route_4_to_9,287,1,0.00348432,0.0966157,566.009,1.00699
16,3,route_3_to_9,330,330,1,0.111091,566.009,0
16,5,route_5_to_9,201,0,0,0.0676646,566.009,1
16,6,route_6_to_9,229,229,1,0.0770906,566.009,0
16,7,route_7_to_9,250,250,1,0.08416,566.009,0
16,8,route_8_to_9,330,1,0.0030303,0.111091,566.009,1.00304
16,8,route_8_to_9,1,0,0,1.536e-05,566.009,1
17,0,route_0_to_9,254,254,1,0.0855066,578.242,0
17,1,route_1_to_9,241,241,1,0.0811302,578.242,0
17,2,route_2_to_9,167,167,1,0.0562189,578.242,0
17,4,route_4_to_9,273,0,0,0.0919027,578.242,1
17,3,route_3_to_9,279,279,1,0.0939226,578.242,0
17,5,route_5_to_9,187,0,0,0.0629517,578.242,1
17,6,route_6_to_9,312,312,1,0.105032,578.242,0
17,7,route_7_to_9,270,270,1,0.0908928,578.242,0
17,8,route_8_to_9,256,0,0,0.0861798,578.242,1
18,0,route_0_to_9,416,416,1,0.140042,695.477,0
18,4,route_4_to_9,3,0,0,4.608e-05,695.477,1
18,5,route_5_to_9,2,0,0,3.072e-05,695.477,1
18,1,route_1_to_9,154,154,1,0.0518426,695.477,0
18,6,route_6_to_9,5,5,1,7.68e-05,695.477,0
18,2,route_2_to_9,424,424,1,0.142735,695.477,0
18,4,route_4_to_9,238,0,0,0.0801203,695.477,1
18,3,route_3_to_9,280,280,1,0.0942592,695.477,0
18,5,route_5_to_9,398,0,0,0.133983,695.477,1
18,6,route_6_to_9,410,410,1,0.138022,695.477,0
18,7,route_7_to_9,137,137,1,0.0461197,695.477,0
18,8,route_8_to_9,326,3,0.00920245,0.109745,695.477,1.00929
19,0,route_0_to_9,169,169,1,0.0568922,549.704,0
19,4,route_4_to_9,1,0,0,1.536e-05,549.704,1
19,5,route_5_to_9,1,0,0,1.536e-05,549.704,1
19,1,route_1_to_9,335,335,1,0.112774,549.704,0
19,6,route_6_to_9,3,3,1,4.608e-05,549.704,0
19,2,route_2_to_9,193,193,1,0.0649715,549.704,0
19,4,route_4_to_9,269,0,0,0.0905562,549.704,1
19,3,route_3_to_9,282,282,1,0.0949325,549.704,0
19,5,route_5_to_9,296,0,0,0.0996454,549.704,1
19,6,route_6_to_9,316,316,1,0.106378,549.704,0
19,7,route_7_to_9,120,120,1,0.0403968,549.704,0
19,8,route_8_to_9,143,1,0.00699301,0.0481395,549.704,1.00704
20,0,route_0_to_9,222,222,1,0.0747341,412.211,0
20,1,route_1_to_9,90,90,1,0.0302976,412.211,0
20,2,route_2_to_9,200,200,1,0.067328,412.211,0
20,4,route_4_to_9,208,0,0,0.0700211,412.211,1
20,3,route_3_to_9,180,180,1,0.0605952,412.211,0
20,5,route_5_to_9,111,0,0,0.037367,412.211,1
20,6,route_6_to_9,145,145,1,0.0488128,412.211,0
20,7,route_7_to_9,194,194,1,0.0653082,412.211,0
20,8,route_8_to_9,182,0,0,0.0612685,412.211,1
21,0,route_0_to_9,216,45,0.208333,0.0727142,411.747,2.00585
21,4,route_4_to_9,1,0,0,1.536e-05,411.747,1
21,5,route_5_to_9,1,0,0,1.536e-05,411.747,1
21,1,route_1_to_9,157,0,0,0.0528525,411.747,2
21,6,route_6_to_9,5,0,0,7.68e-05,411.747,1
21,2,route_2_to_9,194,38,0.195876,0.0653082,411.747,2
21,4,route_4_to_9,167,0,0,0.0562189,411.747,1
21,3,route_3_to_9,49,0,0,0.0164954,411.747,2.04082
21,5,route_5_to_9,110,0,0,0.0370304,411.747,1
21,6,route_6_to_9,228,44,0.192982,0.0767539,411.747,1
21,7,route_7_to_9,142,6,0.0422535,0.0478029,411.747,2
21,8,route_8_to_9,232,0,0,0.0781005,411.747,1
22,0,route_0_to_9,258,0,0,0.0868531,495.659,2
22,1,route_1_to_9,193,0,0,0.0649715,495.659,2
22,6,route_6_to_9,3,0,0,4.608e-05,495.659,1
22,2,route_2_to_9,217,0,0,0.0730509,495.659,2
22,4,route_4_to_9,198,0,0,0.0666547,495.659,1
22,3,route_3_to_9,107,0,0,0.0360205,495.659,2.01869
22,5,route_5_to_9,250,0,0,0.08416,495.659,1
22,6,route_6_to_9,178,0,0,0.0599219,495.659,1
22,7,route_7_to_9,250,1,0.004,0.08416,495.659,2
22,8,route_8_to_9,12,0,0,0.00403968,495.659,1
23,0,route_0_to_9,286,4,0.013986,0.096279,481.438,2.01773
23,4,route_4_to_9,4,0,0,6.144e-05,481.438,1
23,5,route_5_to_9,4,0,0,6.144e-05,481.438,1
23,1,route_1_to_9,293,0,0,0.0986355,481.438,2
23,6,route_6_to_9,3,0,0,4.608e-05,481.438,1
23,2,route_2_to_9,211,0,0,0.071031,481.438,2
23,4,route_4_to_9,124,0,0,0.0417434,481.438,1
23,3,route_3_to_9,250,0,0,0.08416,481.438,2
23,5,route_5_to_9,195,0,0,0.0656448,481.438,1
23,6,route_6_to_9,231,0,0,0.0777638,481.438,1
23,7,route_7_to_9,129,0,0,0.0434266,481.438,2.00775
23,8,route_8_to_9,236,1,0.00423729,0.079447,481.438,1.00851
24,0,route_0_to_9,185,0,0,0.0622784,379.72,2
24,1,route_1_to_9,205,0,0,0.0690112,379.72,2
24,2,route_2_to_9,126,0,0,0.0424166,379.72,2
24,4,route_4_to_9,107,0,0,0.0360205,379.72,1
24,3,route_3_to_9,68,0,0,0.0228915,379.72,2
24,5,route_5_to_9,121,0,0,0.0407334,379.72,1
24,6,route_6_to_9,53,0,0,0.0178419,379.72,1
24,7,route_7_to_9,210,0,0,0.0706944,379.72,2
24,8,route_8_to_9,212,1,0.00471698,0.0713677,379.72,1
25,0,route_0_to_9,161,0,0,0.054199,351.808,2
25,1,route_1_to_9,158,0,0,0.0531891,351.808,2
25,2,route_2_to_9,112,0,0,0.0377037,351.808,2
25,4,route_4_to_9,99,0,0,0.0333274,351.808,1
25,3,route_3_to_9,101,0,0,0.0340006,351.808,2
25,5,route_5_to_9,94,0,0,0.0316442,351.808,1
25,6,route_6_to_9,87,0,0,0.0292877,351.808,1
25,7,route_7_to_9,175,0,0,0.058912,351.808,2
25,8,route_8_to_9,139,0,0,0.046793,351.808,1
26,0,route_0_to_9,158,1,0.00632911,0.0531891,309.511,2.00637
26,4,route_4_to_9,1,0,0,1.536e-05,309.511,1
26,5,route_5_to_9,1,0,0,1.536e-05,309.511,1
26,1,route_1_to_9,170,0,0,0.0572288,309.511,2
26,6,route_6_to_9,4,0,0,6.144e-05,309.511,1
26,2,route_2_to_9,153,0,0,0.0515059,309.511,2
26,4,route_4_to_9,107,0,0,0.0360205,309.511,1
26,3,route_3_to_9,34,0,0,0.0114458,309.511,2.05882
26,5,route_5_to_9,145,0,0,0.0488128,309.511,1
26,6,route_6_to_9,46,0,0,0.0154854,309.511,1
26,7,route_7_to_9,159,0,0,0.0535258,309.511,2
26,8,route_8_to_9,158,0,0,0.0531891,309.511,1
27,0,route_0_to_9,107,0,0,0.0360205,300,2
27,5,route_5_to_9,2,0,0,3.072e-05,300,1
27,1,route_1_to_9,103,0,0,0.0346739,300,2
27,6,route_6_to_9,1,0,0,1.536e-05,300,1
27,2,route_2_to_9,66,0,0,0.0222182,300,2
27,4,route_4_to_9,175,1,0.00571429,0.058912,300,1.00575
27,3,route_3_to_9,116,0,0,0.0390502,300,2
27,5,route_5_to_9,183,0,0,0.0616051,300,1
27,6,route_6_to_9,182,1,0.00549451,0.0612685,300,1
27,7,route_7_to_9,72,0,0,0.0242381,300,2
27,8,route_8_to_9,71,0,0,0.0239014,300,1
27,8,route_8_to_9,1,0,0,1.536e-05,300,1
28,0,route_0_to_9,164,1,0.00609756,0.055209,300,2.00613
28,4,route_4_to_9,1,0,0,1.536e-05,300,1
28,5,route_5_to_9,1,0,0,1.536e-05,300,1
28,1,route_1_to_9,73,0,0,0.0245747,300,2
28,6,route_6_to_9,1,0,0,1.536e-05,300,1
28,2,route_2_to_9,178,1,0.00561798,0.0599219,300,2
28,4,route_4_to_9,119,0,0,0.0400602,300,1
28,3,route_3_to_9,141,0,0,0.0474662,300,2
28,5,route_5_to_9,82,0,0,0.0276045,300,1
28,6,route_6_to_9,116,0,0,0.0390502,300,1
28,7,route_7_to_9,115,0,0,0.0387136,300,2
28,8,route_8_to_9,97,0,0,0.0326541,300,1
29,0,route_0_to_9,201,0,0,0.0676646,385.087,2
29,1,route_1_to_9,161,0,0,0.054199,385.087,2
29,2,route_2_to_9,214,0,0,0.072041,385.087,2.00467
29,4,route_4_to_9,205,0,0,0.0690112,385.087,1
29,3,route_3_to_9,122,0,0,0.0410701,385.087,2
29,5,route_5_to_9,166,0,0,0.0558822,385.087,1
29,6,route_6_to_9,123,0,0,0.0414067,385.087,1
29,7,route_7_to_9,220,0,0,0.0740608,385.087,2
29,8,route_8_to_9,43,0,0,0.0144755,385.087,1
30,0,route_0_to_9,138,0,0,0.0464563,335.979,2
30,4,route_4_to_9,3,0,0,4.608e-05,335.979,1
30,5,route_5_to_9,3,0,0,4.608e-05,335.979,1
30,1,route_1_to_9,76,0,0,0.0255846,335.979,2
30,6,route_6_to_9,2,0,0,3.072e-05,335.979,1
30,2,route_2_to_9,174,0,0,0.0585754,335.979,2.00575
30,4,route_4_to_9,108,0,0,0.0363571,335.979,1
30,3,route_3_to_9,77,0,0,0.0259213,335.979,2.02597
30,5,route_5_to_9,151,0,0,0.0508326,335.979,1
30,6,route_6_to_9,135,1,0.00740741,0.0454464,335.979,1
30,7,route_7_to_9,163,0,0,0.0548723,335.979,2.01227
30,8,route_8_to_9,60,0,0,0.0201984,335.979,1
31,0,route_0_to_9,119,0,0,0.0400602,322.726,2
31,1,route_1_to_9,128,0,0,0.0430899,322.726,2
31,2,route_2_to_9,197,0,0,0.0663181,322.726,2
31,4,route_4_to_9,91,0,0,0.0306342,322.726,1
31,3,route_3_to_9,143,0,0,0.0481395,322.726,2
31,5,route_5_to_9,131,0,0,0.0440998,322.726,1
31,6,route_6_to_9,95,0,0,0.0319808,322.726,1
31,7,route_7_to_9,197,0,0,0.0663181,322.726,2
31,8,route_8_to_9,158,0,0,0.0531891,322.726,1
32,0,route_0_to_9,109,0,0,0.0366938,300,2
32,1,route_1_to_9,118,0,0,0.0397235,300,2
32,2,route_2_to_9,149,0,0,0.0501594,300,2
32,4,route_4_to_9,70,0,0,0.0235648,300,1
32,3,route_3_to_9,151,0,0,0.0508326,300,2
32,5,route_5_to_9,163,0,0,0.0548723,300,1
32,6,route_6_to_9,179,0,0,0.0602586,300,1
32,7,route_7_to_9,79,0,0,0.0265946,300,2
32,8,route_8_to_9,184,0,0,0.0619418,300,1
33,0,route_0_to_9,150,0,0,0.050496,331.647,2
33,1,route_1_to_9,116,0,0,0.0390502,331.647,2
33,2,route_2_to_9,73,0,0,0.0245747,331.647,2
33,4,route_4_to_9,90,0,0,0.0302976,331.647,1
33,3,route_3_to_9,170,0,0,0.0572288,331.647,2
33,5,route_5_to_9,172,0,0,0.0579021,331.647,1
33,6,route_6_to_9,156,0,0,0.0525158,331.647,1
33,7,route_7_to_9,167,0,0,0.0562189,331.647,2
33,8,route_8_to_9,150,0,0,0.050496,331.647,1
34,0,route_0_to_9,204,0,0,0.0686746,352.575,2
34,4,route_4_to_9,2,0,0,2.56e-05,352.575,1
34,1,route_1_to_9,78,0,0,0.0262579,352.575,2
34,2,route_2_to_9,169,0,0,0.0568922,352.575,2
34,4,route_4_to_9,209,0,0,0.0703578,352.575,1
34,3,route_3_to_9,122,0,0,0.0410701,352.575,2
34,5,route_5_to_9,135,0,0,0.0454464,352.575,1
34,6,route_6_to_9,176,0,0,0.0592486,352.575,1
34,7,route_7_to_9,215,0,0,0.0723776,352.575,2
34,8,route_8_to_9,88,0,0,0.0296243,352.575,1
35,0,route_0_to_9,175,1,0.00571429,0.058912,300,2.00575
35,4,route_4_to_9,3,0,0,4.608e-05,300,1
35,5,route_5_to_9,7,0,0,0.00010752,300,1
35,1,route_1_to_9,169,0,0,0.0568922,300,2.00592
35,6,route_6_to_9,3,0,0,4.608e-05,300,1
35,2,route_2_to_9,179,0,0,0.0602586,300,2
35,4,route_4_to_9,131,1,0.00763359,0.0440998,300,1.01538
35,3,route_3_to_9,153,1,0.00653595,0.0515059,300,2.00658
35,5,route_5_to_9,119,0,0,0.0400602,300,1
35,6,route_6_to_9,150,1,0.00666667,0.050496,300,1.02013
35,7,route_7_to_9,128,0,0,0.0430899,300,2.00781
35,8,route_8_to_9,96,0,0,0.0323174,300,1
35,8,route_8_to_9,1,0,0,1.536e-05,300,1
36,0,route_0_to_9,175,0,0,0.058912,300,2
36,1,route_1_to_9,133,0,0,0.0447731,300,2
36,2,route_2_to_9,148,0,0,0.0498227,300,2
36,4,route_4_to_9,130,0,0,0.0437632,300,1
36,3,route_3_to_9,103,0,0,0.0346739,300,2
36,5,route_5_to_9,101,0,0,0.0340006,300,1
36,6,route_6_to_9,108,0,0,0.0363571,300,1
36,7,route_7_to_9,95,0,0,0.0319808,300,2
36,8,route_8_to_9,144,0,0,0.0484762,300,1
37,0,route_0_to_9,70,0,0,0.0235648,300,2
37,4,route_4_to_9,1,0,0,1.536e-05,300,1
37,5,route_5_to_9,1,0,0,1.536e-05,300,1
37,1,route_1_to_9,132,0,0,0.0444365,300,2
37,2,route_2_to_9,101,0,0,0.0340006,300,2
37,4,route_4_to_9,94,0,0,0.0316442,300,1
37,3,route_3_to_9,62,0,0,0.0208717,300,2
37,5,route_5_to_9,86,0,0,0.028951,300,1
37,6,route_6_to_9,115,0,0,0.0387136,300,1
37,7,route_7_to_9,91,0,0,0.0306342,300,2
37,8,route_8_to_9,148,1,0.00675676,0.0498227,300,1.01361
38,0,route_0_to_9,171,0,0,0.0575654,300,2.0117
38,4,route_4_to_9,2,0,0,3.072e-05,300,1
38,5,route_5_to_9,1,0,0,1.536e-05,300,1
38,1,route_1_to_9,110,1,0.00909091,0.0370304,300,2
38,2,route_2_to_9,98,0,0,0.0329907,300,2
38,4,route_4_to_9,78,0,0,0.0262579,300,1
38,3,route_3_to_9,74,0,0,0.0249114,300,2
38,5,route_5_to_9,15,0,0,0.0050496,300,1
38,6,route_6_to_9,60,1,0.0166667,0.0201984,300,1
38,7,route_7_to_9,115,0,0,0.0387136,300,2
38,8,route_8_to_9,168,0,0,0.0565555,300,1
39,0,route_0_to_9,174,0,0,0.0585754,300,2.00575
39,5,route_5_to_9,6,0,0,9.216e-05,300,1
39,1,route_1_to_9,149,0,0,0.0501594,300,2.01342
39,6,route_6_to_9,7,0,0,0.00010752,300,1
39,2,route_2_to_9,48,0,0,0.0161587,300,2.02083
39,4,route_4_to_9,26,0,0,0.00875264,300,1
39,3,route_3_to_9,138,0,0,0.0464563,300,2
39,5,route_5_to_9,55,0,0,0.0185152,300,1
39,6,route_6_to_9,114,0,0,0.038377,300,1
39,7,route_7_to_9,160,1,0.00625,0.0538624,300,2.01258
39,8,route_8_to_9,104,0,0,0.0350106,300,1
39,8,route_8_to_9,2,0,0,3.072e-05,300,1
40,0,route_0_to_9,221,0,0,0.0743974,423.309,2
40,1,route_1_to_9,259,0,0,0.0871898,423.309,2
40,2,route_2_to_9,248,0,0,0.0834867,423.309,2
40,4,route_4_to_9,247,0,0,0.0831501,423.309,1
40,3,route_3_to_9,214,0,0,0.072041,423.309,2
40,5,route_5_to_9,149,0,0,0.0501594,423.309,1
40,6,route_6_to_9,194,0,0,0.0653082,423.309,1
40,7,route_7_to_9,194,0,0,0.0653082,423.309,2
40,8,route_8_to_9,147,0,0,0.0494861,423.309,1
41,0,route_0_to_9,102,0,0,0.0343373,309.602,2
41,1,route_1_to_9,94,0,0,0.0316442,309.602,2
41,2,route_2_to_9,134,0,0,0.0451098,309.602,2
41,4,route_4_to_9,160,0,0,0.0538624,309.602,1
41,3,route_3_to_9,144,0,0,0.0484762,309.602,2
41,5,route_5_to_9,129,0,0,0.0434266,309.602,1
41,6,route_6_to_9,129,0,0,0.0434266,309.602,1
41,7,route_7_to_9,142,0,0,0.0478029,309.602,2
41,8,route_8_to_9,185,0,0,0.0622784,309.602,1
42,0,route_0_to_9,227,3,0.0132159,0.0764173,381.016,2.02232
42,4,route_4_to_9,8,1,0.125,0.00011712,381.016,1
42,5,route_5_to_9,8,0,0,0.00012288,381.016,1
42,1,route_1_to_9,139,1,0.00719424,0.046793,381.016,2.01449
42,6,route_6_to_9,17,0,0,0.00026112,381.016,1
42,2,route_2_to_9,153,2,0.0130719,0.0515059,381.016,2.01987
42,4,route_4_to_9,138,1,0.00724638,0.0464563,381.016,1.0073
42,3,route_3_to_9,232,1,0.00431034,0.0781005,381.016,2.00433
42,5,route_5_to_9,189,0,0,0.063625,381.016,1
42,6,route_6_to_9,170,0,0,0.0572288,381.016,1
42,7,route_7_to_9,55,0,0,0.0185152,381.016,2
42,8,route_8_to_9,81,1,0.0123457,0.0272678,381.016,1.025
42,8,route_8_to_9,1,0,0,1.536e-05,381.016,1
